name,id,date_start,date_end,region,type,event,age_group,discipline,rank,player1,player2,seed
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GS U19,U19,GS,1,Tanushri Thokala,,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GS U19,U19,GS,2,Yoning Liu,,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GS U19,U19,GS,3,Haripriya Tati,,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GS U19,U19,GS,4,Lilyanna Lai,,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U11,U11,XD,1,Shubhan Sarikonda,Samyutha Aluri,2
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U11,U11,XD,2,Srihari Shyam,Arushi Saha,1
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U11,U11,XD,3,Arudh Sundar,Prarthana Sanghani,3/4
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U11,U11,XD,4,Devansh Ponnapalli,Bhavanyaa Arunkumar,3/4
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U13,U13,XD,1,Kesan,MurthysundarDeeksha Suresh Babu,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U13,U13,XD,2,Alexander,JosephAlisa Joseph,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U13,U13,XD,3,Andrew,Mikhail SinyushkinLisa Liu,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U13,U13,XD,4,Rohith,RengaduraiShanvika Vijay,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U15,U15,XD,1,Aarav Gupta,Gabby XZ Xiang,3/4
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U15,U15,XD,2,Adhip Sundar,Sitar Sanghani,2
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U15,U15,XD,3,Anish,Sai GunupudiEmilyn Lizbeth Joseph,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U15,U15,XD,4,Tanay Kankanala,Erela Liu,3/4
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U17,U17,XD,1,Srineet Atluri,Keira Winarto,1
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U17,U17,XD,2,Venkata Shashank Kondaveeti,Rithika Thatipatri,2
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U17,U17,XD,3,Michael,LiMerrisa Wang,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U17,U17,XD,4,Ansh,MishraFeronia Sadik Panjwani,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U19,U19,XD,1,Rithik,RasamsettiYoning Liu,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U19,U19,XD,2,Mithun,GopinathHaripriya Tati,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,XD U19,U19,XD,3,Kaie,BernalLilyanna Lai,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U11,U11,BD,1,Shubhan Sarikonda,Srihari Shyam,1
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U11,U11,BD,2,Devansh Ponnapalli,Arudh Sundar,3/4
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U11,U11,BD,3,Mehan Murthysundar,Niranjan Rajasekaran,2
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U11,U11,BD,4,Anirudh Ananth,Alexander Joseph,3/4
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U13,U13,BD,1,William,ChenMatthew Zhang,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U13,U13,BD,2,Ritvik,SinghAdithya Yeluguri,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U13,U13,BD,3,Vishwajeeth,MadhavanAadiv Raj,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U13,U13,BD,4,Marcus,K ChuaAndrew Mikhail Sinyushkin,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U15,U15,BD,1,Gagan Polineni,Ryan Shih,2
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U15,U15,BD,2,Anish Sai Gunupudi,Adhip Sundar,1
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U15,U15,BD,3,Sajith Kamal,Tharun Katharnath,5/8
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U15,U15,BD,4,Yashas Cheerlavancha,Surya Peechara,3/4
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U17,U17,BD,1,Adithya,S BurisettyNikhil Peechara,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U17,U17,BD,2,Srineet,AtluriAarav Gupta,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U17,U17,BD,3,Mithun,GopinathVishanth Vijay,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U17,U17,BD,4,Akshith,P AravaVenkata Shashank Kondaveeti,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U19,U19,BD,1,Pradyun,Sai RasamsettiRithik Rasamsetti,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U19,U19,BD,2,Advik,KevlaniMukil Nambikumar,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U19,U19,BD,3,Nihanth,KadikatlaNathan Kankanala,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,BD U19,U19,BD,4,Akshit,SharmaVignesh Sivasankar,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GD U11,U11,GD,1,Samyutha Aluri,Arushi Saha,1
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GD U11,U11,GD,2,Bhavanyaa Arunkumar,Prarthana Sanghani,2
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GD U11,U11,GD,3,Sloka,DarbhaKiana Natalia Winarto,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GD U13,U13,GD,1,Krishnavi,KasuNimeesha Sreeramula,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GD U13,U13,GD,2,Lisa,LiuDeeksha Suresh Babu,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GD U13,U13,GD,3,Shivani,JayanHarshini Madhuvarman,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GD U15,U15,GD,1,Erela,LiuGabby XZ Xiang,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GD U15,U15,GD,2,Tanvi,Sree GaddamNila Ramesh,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GD U15,U15,GD,3,Sitar,SanghaniMerrisa Wang,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GD U15,U15,GD,4,Sankeerthi,MarasaniMeghna Yeluguri,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GD U15,U15,GD,1,Haripriya,TatiRithika Thatipatri,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GD U15,U15,GD,2,Akshitha,Reddy KeshidiFeronia Sadik Panjwani,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GD U15,U15,GD,3,Sruthikaa,PadmanabanSahana Ramkumar,
2025 Peak Sports South OLC,66D14DB5-408F-4C65-8400-9E916F6FA5DD,2025-12-20,2025-12-21,South,OLC,GD U15,U15,GD,4,Sanjanaa,ShyamTanushri Thokala,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U11,U11,BS,1,Mahith Jajula,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U11,U11,BS,2,Jeremiah Wang,,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U11,U11,BS,3,Harrell Thomas,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U11,U11,BS,4,Palaksh Pawankumar Thakare,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U13,U13,BS,1,Matthew Zhang,,3/4
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U13,U13,BS,2,Felix Liu,,3/4
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U13,U13,BS,3,Zechariah Wang,,2
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U13,U13,BS,4,Theodore Wang,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U15,U15,BS,1,Austin Win,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U15,U15,BS,2,Gagan Polineni,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U15,U15,BS,3,Michael Liu,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U15,U15,BS,4,Ethan Qiu,,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U17,U17,BS,1,Michael Li,,2
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U17,U17,BS,2,Jason Gu,,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U17,U17,BS,3,Trilochan Janakiraman,,3/4
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U17,U17,BS,4,Sourish Yanamandra,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U19,U19,BS,1,Venkata Shashank Kondaveeti,,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U19,U19,BS,2,Ethan Chen,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U19,U19,BS,3,Derek Ruoyu Li,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BS U19,U19,BS,4,Leonardo Zheng Rui Wang,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U11,U11,GS,1,Constance Y Cai,,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U11,U11,GS,2,Summer Fei Xu,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U11,U11,GS,3,Aadya Sharma,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U11,U11,GS,4,Emmie Liu,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U13,U13,GS,1,Laasya Polineni,,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U13,U13,GS,2,Aadya Yanamandra,,2
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U13,U13,GS,3,Rianshi Kuchi,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U13,U13,GS,4,Faith Yan,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U15,U15,GS,1,Trisha Mehta,,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U15,U15,GS,2,Sienna Lee,,2
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U15,U15,GS,3,Amelia Wang,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U15,U15,GS,4,Alicia Chang,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U17,U17,GS,1,Mizuki Ikeuchi,,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U17,U17,GS,2,Rachel Yao,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U17,U17,GS,3,Lili Yuan Li,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U17,U17,GS,4,Disha Vijayakumar,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U19,U19,GS,1,Jessica Zhang,,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U19,U19,GS,2,Parnika Pawankumar Thakare,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U19,U19,GS,3,Hannah Cheng,,2
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GS U19,U19,GS,4,Radha Kuchi,,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U11,U11,XD,1,Jeremiah,WangConstance Y Cai,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U11,U11,XD,2,Mahith,JajulaSummer Fei Xu,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U11,U11,XD,3,Jayden,QiuIshaani Sinha,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U11,U11,XD,4,Rahul,PasumarthyAadya Sharma,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U13,U13,XD,1,Virat Satish,Laasya Polineni,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U13,U13,XD,2,Zechariah,WangMandy Lu,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U13,U13,XD,3,Siddharth,KuchiRianshi Kuchi,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U13,U13,XD,4,Felix Liu,Aadya Yanamandra,2
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U15,U15,XD,1,Zisheng (GaoGao) Fan,Mizuki Ikeuchi,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U15,U15,XD,2,Ethan Qiu,Rachel Yao,2
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U15,U15,XD,3,Arnav,SatishRheya S Kirikera,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U15,U15,XD,4,Justin,DongCrystal Yao,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U17,U17,XD,1,Naresh Sriram,Zihan Pan,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U17,U17,XD,2,Sourish Yanamandra,Jessica Zhang,2
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U17,U17,XD,3,Samuel,WangIrene Xu,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U17,U17,XD,4,Shlok,J RaoSheryl Hou,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U19,U19,XD,1,Edward Chang,Hannah Cheng,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U19,U19,XD,2,Ethan,ChenParnika Pawankumar Thakare,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U19,U19,XD,3,Ethan K Xiao,Radha Kuchi,2
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,XD U19,U19,XD,4,Ricky,DengLilyanna Lai,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U11,U11,BD,1,Mahith,JajulaHarrell Thomas,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U11,U11,BD,2,Henry Qiu,Jayden Qiu,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U11,U11,BD,3,Leo,LiXintong Darren Lu,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U11,U11,BD,4,Krishav,Jimit BhattAbhiram Prattigodupu,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U13,U13,BD,1,Zechariah Wang,Bryce Xie,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U13,U13,BD,2,Theodore,WangMatthew Zhang,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U13,U13,BD,3,Siddharth,KuchiFelix Liu,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U13,U13,BD,4,Mason,LeeTyler Yun,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U15,U15,BD,1,Leon Luo,Ethan Qiu,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U15,U15,BD,2,Michael,MoiAustin Win,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U15,U15,BD,3,Michael Liu,Gagan Polineni,2
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U15,U15,BD,4,Arham,DoshiVaibhav Thorati,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U17,U17,BD,1,Michael,LiYiyang Xu,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U17,U17,BD,2,Trilochan,JanakiramanSourish Yanamandra,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U17,U17,BD,3,Zisheng (GaoGao) Fan,Jason Gu,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U17,U17,BD,4,Daniel,SuJonathan Wu,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U19,U19,BD,1,Ethan,ChenDerek Ruoyu Li,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U19,U19,BD,2,Ricky,DengToshan Goswami,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,BD U19,U19,BD,3,Sriharsha,LakkapragadaEthan K Xiao,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GD U13,U13,GD,1,Laasya Polineni,Aadya Yanamandra,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GD U13,U13,GD,2,Rianshi Kuchi,Mandy Lu,2
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GD U13,U13,GD,3,Arushi,SahaFaith Yan,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GD U13,U13,GD,4,Amelia,HuZoe Tang,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GD U15,U15,GD,1,Trisha Mehta,Rachel Yao,1
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GD U15,U15,GD,2,Alicia,ChangSienna Lee,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GD U15,U15,GD,3,Rheya S Kirikera,Crystal Yao,2
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GD U15,U15,GD,4,Rachel,ChanCindy Zhang,
2026 Wayside NE CRC,937ACE29-5F1C-4E39-B3FC-DE5DC9F67A6E,2026-01-03,2026-01-04,NE,CRC,GD U17,U17,GD,1,Mizuki,IkeuchiJessica Zhang,
